residueCount,resolution,structureMolecularWeight,crystallizationTempK,densityMatthews,densityPercentSol,phValue
1344,0.0026000000000000003,159.55584,277.15,2.97,58.64,5.5
1344,0.0026000000000000003,159.55584,277.15,2.97,58.64,5.5
402,0.0024700000000000004,45.734080000000006,298.0,2.09,41.26,7.9
402,0.0024700000000000004,45.734080000000006,298.0,2.09,41.26,7.9
406,0.0019399999999999999,46.62979,298.0,2.17,43.2,7.5
219,0.003,25.17823,280.65,2.74,55.07,7.5
652,0.0017,77.65498,277.0,2.58,52.32,7.0
1164,0.0022,136.01927,277.0,3.68,71.79,7.0
408,0.0023,48.0251,277.0,2.54,51.5,6.5
704,0.0025,78.43467,293.0,2.44,49.54,8.0
273,0.00298,32.68517,292.0,2.65,53.64,7.4
2978,0.0024,328.91969,294.0,2.82,56.37,7.2
181,0.0020299999999999997,20.46559,289.0,1.98,37.94,8.5
225,0.0021000000000000003,25.4049,287.0,2.2,44.04,5.0
119,0.00164,14.21044,291.0,2.04,39.56,7.0
544,0.0025,63.728410000000004,278.0,2.59,52.46,5.5
396,0.002,46.742110000000004,278.0,2.5,50.89,8.0
264,0.0029,31.6498,278.0,3.48,64.69,7.2
162,0.0018000000000000002,18.955090000000002,289.15,3.26,62.24,6.5
480,0.00231,55.82188,293.0,2.41,48.9,7.2
741,0.00327,76.50561,290.0,3.37,63.46,6.5
440,0.0019399999999999999,48.58964,289.15,2.47,50.26,5.0
440,0.0019399999999999999,48.58964,289.15,2.47,50.26,5.0
580,0.00215,68.07717,289.0,2.78,55.76,7.5
426,0.00226,48.23357,298.0,3.74,67.13,4.2
2622,0.0027,303.34241,289.0,2.21,44.45,8.5
422,0.002,47.43104,291.0,2.19,43.82,6.5
463,0.00185,50.24571,294.0,2.08,40.85,7.5
463,0.00185,50.24571,294.0,2.08,40.85,7.5
219,0.003,23.201430000000002,290.0,2.79,55.87,4.6
291,0.00165,34.002010000000006,298.0,2.18,43.5,8.0
125,0.00215,13.31302,298.0,2.81,56.18,7.2
126,0.00227,13.47607,293.0,2.13,42.15,8.5
324,0.0023799999999999997,36.68803,298.0,2.17,43.29,7.2
862,0.00199,91.87432000000001,292.0,2.63,53.3,7.0
862,0.00199,91.87432000000001,292.0,2.63,53.3,7.0
445,0.0020800000000000003,47.72584,298.0,2.13,42.42,4.7
150,0.00275,17.08117,293.0,2.9,60.0,6.4
150,0.00275,17.08117,293.0,2.9,60.0,6.4
444,0.00227,48.305820000000004,298.0,2.76,55.49,3.5
444,0.00227,48.305820000000004,298.0,2.76,55.49,3.5
898,0.0021000000000000003,98.37166,298.0,2.75,55.24,5.7
898,0.0021000000000000003,98.37166,298.0,2.75,55.24,5.7
976,0.00254,106.86335000000001,294.0,2.52,51.2,4.5
976,0.00254,106.86335000000001,294.0,2.52,51.2,4.5
976,0.00254,106.86335000000001,294.0,2.52,51.2,4.5
4308,0.0028,480.81021999999996,277.0,2.54,51.5,8.0
285,0.00263,31.94173,295.0,2.81,56.22,6.5
570,0.00185,67.62988,295.0,2.48,50.38,8.5
103,0.00231,12.48737,293.0,5.94,79.0,8.5
2298,0.0029,257.16086,293.0,2.81,56.19,7.0
2298,0.0029,257.16086,293.0,2.81,56.19,7.0
78,0.00193,9.02216,290.0,1.97,37.43,7.5
3570,0.00375,398.56953000000004,293.0,2.45,49.74,7.4
1120,0.0027,128.85377,298.0,2.63,53.28,8.0
474,0.00195,51.758660000000006,293.0,2.54,51.61,7.5
474,0.00195,51.758660000000006,293.0,2.54,51.61,7.5
273,0.00233,32.545080000000006,292.0,2.75,55.34,7.4
267,0.0016,30.89805,293.0,2.55,51.82,8.5
387,0.00266,44.27387,293.0,3.87,68.22,7.5
1244,0.0027,135.53739000000002,298.0,1.98,37.81,8.5
892,0.0019,94.48399,297.0,2.71,54.66,7.6
892,0.0019,94.48399,297.0,2.71,54.66,7.6
892,0.0019,94.48399,297.0,2.71,54.66,7.6
1090,0.002,120.01357000000002,274.0,4.2,70.7,6.5
976,0.0019399999999999999,114.05984,295.0,2.74,55.18,7.5
475,0.0032,53.41511,277.15,2.48,50.36,8.0
228,0.0018000000000000002,26.29858,293.0,1.74,29.41,6.0
838,0.0027,90.27167,289.0,2.4,48.83,8.5
1480,0.0017900000000000001,158.12802,291.0,2.91,57.73,7.5
154,0.00235,18.48272,297.0,2.56,51.94,5.6
684,0.003,76.10696000000002,291.0,2.85,56.89,7.0
684,0.003,76.10696000000002,291.0,2.85,56.89,7.0
684,0.003,76.10696000000002,291.0,2.85,56.89,7.0
766,0.0029,86.88977000000001,293.0,3.64,66.2,9.0
1364,0.00282,148.18920000000003,291.0,3.11,60.49,9.0
1364,0.00282,148.18920000000003,291.0,3.11,60.49,9.0
233,0.0015,26.978189999999998,291.0,2.3,46.63,6.5
620,0.002,70.26402,293.15,1.89,34.86,8.0
1086,0.0021200000000000004,125.82399000000001,293.0,2.33,47.2,7.0
600,0.0024,72.83396,289.0,2.2,44.2,5.0
573,0.0024,63.3687,293.0,2.63,53.17,8.0
2170,0.0022,241.96477,293.0,2.47,54.71,8.0
838,0.0025,90.43388,295.0,2.2,44.04,4.8
525,0.0024,59.872220000000006,298.0,1.9,35.16,7.5
536,0.00175,60.685480000000005,290.0,2.08,41.0,6.5
1584,0.0016899999999999999,176.01203,298.15,2.24,45.15,7.85
366,0.0032,40.95484,277.0,2.35,47.56,8.2
278,0.0025,30.59352,291.0,2.18,43.56,7.5
664,0.00183,74.37410000000001,298.0,2.48,50.46,7.0
780,0.0026000000000000003,89.65425,277.0,2.91,57.68,5.6
748,0.00145,82.97861,290.0,2.59,52.0,6.5
1436,0.00236,164.33109,291.0,2.44,49.68,8.5
1436,0.00236,164.33109,291.0,2.44,49.68,8.5
1314,0.0027,144.73348000000001,277.0,4.28,71.25,7.5
2532,0.00204,279.50288,293.0,2.41,49.01,8.5
2532,0.00204,279.50288,293.0,2.41,49.01,8.5
1472,0.00193,168.08359,291.0,2.38,48.32,8.5
800,0.00237,87.74763,293.0,2.09,41.25,8.5
316,0.00215,36.37122,298.0,2.36,47.87,8.5
1453,0.00207,166.14834,291.0,2.42,49.14,8.5
1068,0.00256,121.51386000000001,298.0,2.6,52.68,6.5
286,0.00157,33.098040000000005,298.0,2.69,54.35,5.5
130,0.0014399999999999999,14.535110000000001,293.0,1.76,30.24,7.5
387,0.00145,42.95243,278.0,2.16,43.0,6.5
387,0.00177,43.681830000000005,278.0,2.07,40.46,6.5
444,0.00265,49.36275,294.0,2.64,53.45,7.0
852,0.0016,101.58263000000001,296.0,1.89,34.87,8.0
1060,0.0035,113.98406,281.0,3.9,68.45,7.9
468,0.0022,52.81607,289.0,2.45,49.85,6.0
5868,0.00371,660.10212,289.0,2.53,51.38,6.0
614,0.0025,70.23613,293.0,2.66,53.8,8.5
853,0.0024500000000000004,98.31502,293.0,3.31,62.8,7.8
117,0.00189,14.112260000000001,298.0,3.06,65.1,7.5
382,0.00248,43.35553,292.0,2.2,44.0,5.0
382,0.00248,43.35553,292.0,2.2,44.0,5.0
860,0.00236,94.6629,297.0,3.25,62.17,4.6
860,0.00236,94.6629,297.0,3.25,62.17,4.6
640,0.00166,72.85272,291.0,2.79,55.85,7.5
1060,0.0025499999999999997,126.64714000000001,293.0,2.97,58.55,7.4
116,0.00165,13.727780000000001,277.0,4.15,70.33,7.5
1280,0.0025,144.01764000000003,291.0,3.12,60.55,7.5
676,0.00211,77.1778,294.0,2.55,51.73,7.0
308,0.0025,34.88881,293.0,1.96,37.35,7.0
207,0.0009699999999999999,24.14067,277.0,2.1,41.39,6.9
416,0.00165,49.22409,277.0,2.22,44.55,7.5
418,0.0017900000000000001,50.301140000000004,277.0,2.32,47.1,6.0
5880,0.00307,643.8220600000001,293.0,2.75,55.35,6.5
5880,0.00307,643.8220600000001,293.0,2.75,55.35,6.5
5880,0.00307,643.8220600000001,293.0,2.75,55.35,6.5
432,0.0034,47.945,298.0,2.21,44.24,8.0
912,0.0023,102.29293,289.0,3.04,59.6,5.0
107,0.0013000000000000002,11.99352,289.0,2.3,46.53,4.6
552,0.0015,62.47818,295.0,2.21,44.4,7.0
1078,0.0036000000000000003,123.29483,295.0,3.79,67.57,7.5
429,0.0024300000000000003,48.74279,295.0,3.78,67.43,6.2
850,0.0028799999999999997,97.21023,295.0,3.06,59.83,8.0
2556,0.0029,290.98344000000003,295.0,3.39,63.76,8.5
494,0.0026000000000000003,54.55517,295.0,2.47,50.13,6.5
384,0.0017,44.82679,291.0,2.42,49.17,6.5
129,0.00168,13.781110000000002,293.0,1.95,37.03,7.5
537,0.00235,62.31096,289.15,3.01,59.14,7.0
942,0.00195,109.08931,290.0,3.36,61.0,6.5
103,0.0013100000000000002,12.069600000000001,298.0,2.59,52.56,5.5
102,0.00165,12.04957,298.0,2.46,49.91,5.5
293,0.00206,31.67219,293.0,2.33,47.3,9.0
526,0.003,58.967150000000004,295.0,3.57,65.52,6.5
281,0.0019,31.16971,293.0,3.15,60.96,8.5
281,0.0019,31.16971,293.0,3.15,60.96,8.5
852,0.00193,95.11261999999999,298.0,2.58,52.33,7.5
852,0.00193,95.11261999999999,298.0,2.58,52.33,7.5
554,0.00207,61.18957,298.0,2.05,39.88,4.6
95,0.0018000000000000002,10.31074,293.0,2.16,43.07,4.5
161,0.00134,18.84664,289.0,1.69,27.24,6.5
143,0.00165,16.42328,293.0,1.98,37.94,7.5
580,0.0023,67.9243,277.0,2.5,50.72,6.0
143,0.0019,16.657790000000002,277.0,2.23,44.81,9.0
1310,0.0019399999999999999,150.09553,288.0,2.43,49.41,6.2
308,0.00226,35.47961,293.0,2.5,50.81,7.3
873,0.0022,98.46607,293.0,2.75,55.25,4.6
1460,0.00214,165.93067000000002,291.0,2.62,52.98,6.5
496,0.0026000000000000003,51.80661,293.0,2.69,54.23,8.5
264,0.0017,27.64862,277.0,2.72,54.74,6.5
538,0.0019,58.28829,289.0,2.08,41.0,9.5
540,0.0013000000000000002,63.057089999999995,289.0,2.04,39.68,8.5
722,0.00165,79.78909,289.0,2.47,50.25,4.6
1071,0.0018000000000000002,116.69633,289.0,2.32,46.95,8.5
1140,0.0021000000000000003,126.23407,277.0,2.33,47.34,5.0
526,0.0015300000000000001,60.979150000000004,291.0,2.15,42.4,6.0
734,0.0024,82.66028999999999,293.0,2.49,50.58,8.2
734,0.0024,82.66028999999999,293.0,2.49,50.58,8.2
262,0.0016,29.98722,293.0,2.07,40.58,8.6
441,0.0021000000000000003,48.17174,293.0,2.87,57.0,5.0
441,0.0021000000000000003,48.17174,293.0,2.87,57.0,5.0
459,0.00164,50.271699999999996,293.0,2.16,43.0,6.5
808,0.0021000000000000003,99.03895,293.0,2.26,45.68,8.64
1539,0.0026000000000000003,178.21834,295.0,3.2,60.28,8.5
1539,0.0026000000000000003,178.21834,295.0,3.2,60.28,8.5
513,0.0027,59.12046,295.0,6.0,79.11,8.0
513,0.0027,59.12046,295.0,6.0,79.11,8.0
731,0.00184,82.27547,293.0,2.51,51.04,8.2
712,0.0016,80.22142,293.0,2.61,52.97,6.0
731,0.0020499999999999997,82.25743,293.0,2.5,50.82,8.2
181,0.0016,19.67323,293.0,2.58,52.25,7.0
731,0.00277,82.37861000000001,293.0,2.54,51.65,8.2
654,0.0017,74.68923,289.0,2.33,47.19,5.0
654,0.0017,74.68923,289.0,2.33,47.19,5.0
143,0.00175,16.60175,277.0,2.32,47.0,8.0
264,0.0021000000000000003,30.05673,293.0,2.57,52.15,8.5
302,0.0020099999999999996,32.20014,293.0,3.15,60.93,7.0
380,0.00272,42.77235,291.0,3.16,56.7,7.0
489,0.0022,57.375080000000004,293.0,2.38,48.3,7.5
297,0.00171,32.83191000000001,289.0,2.37,48.01,4.6
418,0.00185,47.08269000000001,298.0,2.15,42.83,8.5
274,0.00133,29.79923,293.0,2.01,38.84,5.5
634,0.003,73.3613,293.0,2.81,56.17,4.2
634,0.003,73.3613,293.0,2.81,56.17,4.2
634,0.003,73.3613,293.0,2.81,56.17,4.2
384,0.0026000000000000003,43.043400000000005,293.0,2.67,53.99,6.5
492,0.0025800000000000003,57.06417,293.0,2.82,56.41,7.4
234,0.0015,26.31311,293.0,2.3,46.47,6.0
297,0.00282,32.13845,293.0,2.92,57.93,6.5
490,0.0019399999999999999,56.33924,298.0,3.47,64.53,4.6
303,0.0025,33.166129999999995,293.0,2.86,56.93,8.5
437,0.00271,48.44699,295.0,2.33,47.24,5.2
446,0.0028,50.122440000000005,291.0,2.44,49.69,7.5
446,0.0028,50.122440000000005,291.0,2.44,49.69,7.5
446,0.0028,50.122440000000005,291.0,2.44,49.69,7.5
50,0.00275,5.70556,277.15,4.11,70.06,7.5
398,0.00227,43.51927,293.0,2.55,51.7,8.5
299,0.00268,32.60205,293.0,4.51,72.72,5.0
1204,0.0025,135.23744,293.0,2.64,53.32,6.5
614,0.0027,66.55027000000001,293.0,2.94,58.18,6.5
970,0.0021000000000000003,106.55106,298.0,2.75,55.27,7.5
212,0.0026000000000000003,24.16753,287.0,2.8,56.14,7.5
984,0.00218,106.54246,293.0,2.31,46.84,8.2
302,0.00265,34.39693,298.0,2.65,53.59,7.5
358,0.00158,41.3068,291.0,2.05,39.97,6.5
304,0.0026000000000000003,35.362500000000004,295.0,3.35,65.0,8.5
272,0.00209,31.43507,293.15,2.41,48.9,8.5
330,0.0022400000000000002,38.330059999999996,289.0,2.18,43.54,8.5
3344,0.004,381.2565,293.0,2.99,58.87,8.0
3344,0.004,381.2565,293.0,2.99,58.87,8.0
952,0.00285,107.78415,285.0,2.68,54.1,5.5
952,0.00285,107.78415,285.0,2.68,54.1,5.5
236,0.0021000000000000003,27.69771,289.0,1.98,37.75,8.5
709,0.00321,81.09648,293.0,2.99,58.93,5.3
709,0.00321,81.09648,293.0,2.99,58.93,5.3
546,0.00231,59.60537,293.0,3.01,59.1,7.0
546,0.00231,59.60537,293.0,3.01,59.1,7.0
3915,0.00215,436.88766,277.0,2.88,57.36,4.0
3915,0.00215,436.88766,277.0,2.88,57.36,4.0
576,0.00227,63.23756,291.0,2.29,46.33,8.0
346,0.0017,39.300129999999996,293.0,2.3,46.42,8.5
519,0.00136,59.826550000000005,277.0,2.04,39.75,6.5
511,0.0023,60.196650000000005,298.0,3.56,65.41,6.2
910,0.002,105.62812,277.0,2.73,55.01,6.5
131,0.0011,14.16448,293.0,2.22,44.6,7.4
5264,0.0045000000000000005,700.5725,283.0,3.97,69.0,7.0
5264,0.0045000000000000005,700.5725,283.0,3.97,69.0,7.0
915,0.0027,99.43108000000001,293.0,3.33,63.01,7.5
915,0.0027,99.43108000000001,293.0,3.33,63.01,7.5
456,0.00237,51.79306,297.0,4.91,74.96,6.5
260,0.00157,28.4444,293.0,3.93,68.71,4.6
1356,0.00222,153.276,291.0,2.79,55.97,5.0
305,0.002,32.99064,293.0,3.17,61.16,8.5
7392,0.0024,856.144,293.0,2.42,49.26,8.0
1048,0.00223,116.71867,289.0,3.36,63.44,6.5
3576,0.0030299999999999997,391.25216,295.0,2.76,55.45,6.5
315,0.0024,36.182300000000005,295.0,2.35,47.75,6.5
102,0.00095,11.88526,293.0,1.89,35.0,6.3
102,0.00095,11.88526,293.0,1.89,35.0,6.3
942,0.002,109.23773,277.0,2.62,53.04,6.5
3636,0.0029900000000000005,408.33621999999997,277.0,3.72,66.97,4.5
236,0.00257,26.625970000000002,297.0,2.24,45.19,4.5
232,0.00268,26.02945,297.0,2.08,41.02,5.0
508,0.0025,55.60848000000001,293.0,2.91,57.72,6.0
508,0.0025,55.60848000000001,293.0,2.91,57.72,6.0
508,0.0025,55.60848000000001,293.0,2.91,57.72,6.0
512,0.0027,60.023050000000005,294.0,2.71,54.56,5.5
660,0.0023,71.65684,277.0,2.37,48.14,7.5
626,0.0030299999999999997,68.73109,293.0,3.08,60.04,5.9
618,0.00281,67.20119,293.0,2.52,51.24,4.6
466,0.00175,54.58367,293.0,2.54,52.0,5.5
466,0.00175,54.58367,293.0,2.54,52.0,5.5
1536,0.0022500000000000003,179.58204999999998,293.0,3.1,60.27,7.5
768,0.00198,89.66087,277.0,2.95,58.29,7.5
768,0.002,89.75693,277.0,2.96,58.43,8.0
306,0.00145,34.9392,277.0,2.09,41.02,5.6
307,0.0017,35.44175,277.0,2.05,40.11,5.6
307,0.0020299999999999997,35.50286,277.0,2.04,39.69,5.6
316,0.0016899999999999999,35.93277,277.0,2.53,51.44,8.5
307,0.00186,35.816190000000006,277.0,2.06,40.18,5.6
307,0.00145,35.785199999999996,277.0,1.85,33.54,5.6
316,0.0020499999999999997,36.30721,277.0,2.58,52.3,8.5
489,0.00206,51.140480000000004,293.0,2.4,49.0,7.5
489,0.00206,51.140480000000004,293.0,2.4,49.0,7.5
4272,0.00256,482.45272,293.0,2.52,51.22,8.0
1340,0.0025099999999999996,151.79061,300.0,2.8,56.01,5.6
1340,0.0025099999999999996,151.79061,300.0,2.8,56.01,5.6
1340,0.0025099999999999996,151.79061,300.0,2.8,56.01,5.6
2240,0.0028,250.65648000000002,295.0,2.67,54.01,8.0
2240,0.0021000000000000003,251.17281,295.0,2.66,53.72,8.0
1108,0.0023,124.10086,295.0,2.94,58.22,8.0
548,0.0034700000000000004,65.32514,277.0,4.23,70.89,7.8
527,0.00095,58.34315,293.0,2.27,45.7,8.5
344,0.0021000000000000003,42.953300000000006,293.0,3.16,61.06,5.0
86,0.0012,10.127799999999999,293.0,2.86,56.92,5.4
512,0.0017900000000000001,59.491510000000005,293.0,2.46,49.94,8.5
1876,0.00223,215.46695000000003,295.0,2.54,51.58,8.0
459,0.002,49.355160000000005,293.0,2.35,47.56,3.5
459,0.002,49.355160000000005,293.0,2.35,47.56,3.5
459,0.002,49.355160000000005,293.0,2.35,47.56,3.5
396,0.002,47.19274,277.0,2.36,47.98,6.5
1104,0.0020099999999999996,127.42517,293.0,2.42,49.14,7.0
568,0.0026000000000000003,64.10412000000001,293.0,3.13,60.75,9.5
656,0.0028,76.50847999999999,298.0,2.87,57.09,6.5
524,0.0015500000000000002,58.50371,277.0,2.23,44.9,8.0
524,0.0015500000000000002,58.50371,277.0,2.23,44.9,8.0
540,0.00215,59.6027,293.0,3.03,59.46,8.0
710,0.00222,82.39955,293.0,2.3,46.56,8.5
355,0.0023,41.06864,293.0,2.33,47.31,8.5
1230,0.0026000000000000003,142.70788000000002,298.0,3.15,56.74,7.2
1248,0.003,146.52898000000002,298.0,3.15,57.39,7.2
1248,0.003,146.52898000000002,298.0,3.15,57.39,7.2
230,0.0018000000000000002,25.87964,277.0,2.21,44.41,6.5
1022,0.0035099999999999997,114.35095,294.0,4.58,73.2,7.5
2992,0.0026000000000000003,331.01694000000003,298.0,2.23,44.91,7.0
422,0.0022,47.23206,295.0,3.93,68.67,8.5
388,0.0022,45.18346,298.15,2.44,49.62,6.5
393,0.0021000000000000003,45.05518,289.0,2.72,54.72,6.5
5364,0.0031000000000000003,611.72788,293.0,3.82,67.82,7.5
171,0.00165,19.55562,298.0,2.43,49.36,5.0
552,0.00171,63.53024,293.0,2.36,47.84,8.5
60,0.00116,6.71736,298.0,2.22,44.56,6.5
276,0.00175,31.804560000000002,292.15,2.34,47.53,7.0
852,0.0022,99.32887,298.0,2.56,52.01,6.5
446,0.00165,52.34927,297.0,2.59,52.52,8.5
555,0.0015,65.56736000000001,293.0,2.1,41.45,7.0
276,0.0019399999999999999,31.24189,292.15,2.33,47.15,7.0
1656,0.0021000000000000003,187.96766,292.15,2.91,57.71,7.0
256,0.00152,28.499720000000003,291.0,2.08,40.83,7.5
268,0.0025,30.07521,289.0,3.53,65.13,6.9
234,0.0020099999999999996,25.83202,289.0,2.84,61.3,8.0
244,0.0014,29.48196,293.0,2.33,47.3,8.5
231,0.0023,27.027990000000003,293.0,2.85,56.8,8.5
560,0.00321,64.97526,293.0,4.8,71.2,9.1
568,0.0022,67.04771000000001,293.0,5.16,73.5,6.5
331,0.0029,37.549400000000006,292.0,3.66,66.39,7.5
228,0.0018000000000000002,26.37011,291.0,3.23,61.89,5.5
395,0.0022,44.48589,277.0,2.72,54.84,6.5
452,0.0025,56.37097,293.15,3.0,59.0,6.0
538,0.0018700000000000001,58.232769999999995,293.0,2.2,44.2,4.5
732,0.00215,81.61709,277.0,2.05,39.96,6.5
752,0.00226,82.81769,293.0,2.34,47.4,8.0
728,0.00132,82.0809,294.0,2.44,49.62,6.5
150,0.0024,16.20846,277.0,2.12,42.06,8.5
247,0.00215,26.943740000000002,293.0,4.84,74.57,4.75
148,0.002,17.34742,293.0,2.58,52.36,6.5
2058,0.0043,175.17995000000002,303.0,6.58,81.31,5.3
174,0.0017,20.44153,277.0,2.05,40.11,7.5
710,0.00223,82.20473,293.0,1.97,37.57,8.5
367,0.00182,41.30095,277.0,2.5,50.84,9.0
367,0.00182,41.30095,277.0,2.5,50.84,9.0
734,0.0018000000000000002,82.10159,277.0,2.44,49.66,6.5
734,0.0018000000000000002,82.10159,277.0,2.44,49.66,6.5
1230,0.002,145.02164000000002,293.0,2.52,51.12,6.5
1230,0.002,145.02164000000002,293.0,2.52,51.12,6.5
446,0.002,51.25489,293.0,2.48,50.39,5.6
1348,0.0025,155.20312,293.0,2.34,47.5,7.5
1348,0.0025,155.20312,293.0,2.34,47.5,7.5
210,0.0028,24.305020000000003,291.0,2.04,39.84,6.2
265,0.0021000000000000003,30.79512,293.15,2.47,50.17,3.5
265,0.0021000000000000003,30.79512,293.15,2.47,50.17,3.5
144,0.0024500000000000004,16.60427,289.15,2.74,55.07,6.8
864,0.0027,93.25388000000001,295.0,2.22,44.7,8.5
377,0.00197,41.97621,293.0,2.22,44.58,7.0
161,0.0014,18.669259999999998,293.0,2.23,44.77,6.5
366,0.0023,40.99541000000001,293.0,1.96,37.17,6.5
1716,0.002,205.03475,293.0,2.39,48.46,5.0
771,0.0033,90.17773,288.0,4.57,72.84,6.5
179,0.0024,20.98939,296.0,3.29,62.0,7.5
1074,0.0024,121.32523,296.0,2.17,43.34,4.5
2168,0.00264,236.31351999999998,298.0,2.1,41.37,5.6
1812,0.0025,208.00664,295.0,2.28,45.98,6.5
143,0.00185,16.61571,277.0,2.23,44.87,6.0
258,0.00218,30.54337,291.15,3.48,64.67,7.5
30,0.00192,3.29205,293.0,1.95,37.03,7.5
253,0.0012900000000000001,29.43214,291.0,2.1,41.56,8.5
64,0.00319,7.70626,293.0,2.69,54.35,7.5
497,0.00175,55.58827,293.0,2.75,55.32,6.5
552,0.00202,63.67238,293.0,2.53,51.46,8.5
731,0.0023799999999999997,82.27246000000001,293.15,2.49,50.66,8.2
536,0.00128,59.966339999999995,293.0,2.22,45.0,4.6
253,0.0012900000000000001,29.15171,291.0,2.14,42.42,8.5
1088,0.0021000000000000003,121.96873,282.0,2.3,46.57,6.8
1088,0.0021000000000000003,121.96873,282.0,2.3,46.57,6.8
168,0.002,17.81478,289.0,1.93,36.41,5.5
3240,0.0027,359.40675,277.0,2.36,47.79,6.5
258,0.0023,33.20607,289.0,3.57,65.56,4.4
268,0.00149,30.42038,293.0,2.0,38.63,8.0
188,0.0020099999999999996,20.73171,277.0,2.36,47.88,5.0
282,0.00191,33.21145,290.0,2.51,51.07,7.0
553,0.0024100000000000002,59.00607,293.0,3.23,61.88,4.0
553,0.0024100000000000002,59.00607,293.0,3.23,61.88,4.0
553,0.0024100000000000002,59.00607,293.0,3.23,61.88,4.0
1541,0.0029500000000000004,174.32056,300.0,5.36,77.04,5.6
1541,0.0029500000000000004,174.32056,300.0,5.36,77.04,5.6
1541,0.0029500000000000004,174.32056,300.0,5.36,77.04,5.6
342,0.00196,37.47354,293.0,2.7,54.53,7.5
237,0.0019,29.105520000000002,298.0,2.36,47.97,4.0
1232,0.00215,134.70175,290.0,2.38,48.0,8.5
4448,0.00177,497.97069,289.0,2.49,50.52,7.0
3006,0.0032,335.56006,295.0,4.26,71.1,5.0
428,0.0019,49.28692,291.0,2.49,50.69,5.8
1088,0.0021200000000000004,124.07697999999999,294.0,2.14,42.43,5.1
1088,0.0028799999999999997,124.25301,294.0,2.18,43.6,5.1
272,0.002,31.96875,294.0,2.27,45.75,5.1
272,0.00229,32.17267,294.0,2.27,45.7,5.1
1128,0.0028,128.19048,295.0,5.13,76.02,8.0
4448,0.00172,496.67334000000005,289.0,2.48,50.36,7.0
432,0.0027,50.65587,293.0,1.72,28.4,8.5
294,0.0015500000000000002,34.325790000000005,277.0,3.07,60.31,6.0
562,0.0025800000000000003,65.67317999999999,298.0,2.68,54.02,7.0
562,0.0025800000000000003,65.67317999999999,298.0,2.68,54.02,7.0
806,0.00268,92.59811,291.0,3.01,59.19,6.5
258,0.00226,28.90622,294.0,2.34,47.37,9.0
616,0.0019,70.14283999999999,293.0,2.53,51.35,7.0
668,0.0027,76.68384,277.0,3.25,62.1,7.5
96,0.0016899999999999999,10.43742,293.0,2.3,51.0,4.3
1364,0.003,158.68720000000002,295.0,3.53,65.2,9.0
143,0.0021000000000000003,16.61764,277.0,2.23,44.81,6.0
143,0.0021000000000000003,16.614720000000002,277.0,2.28,46.16,7.0
1364,0.00319,158.99158,295.0,3.45,64.35,9.0
1430,0.0033900000000000002,159.12436,294.0,4.17,70.54,8.5
1430,0.0033900000000000002,159.12436,294.0,4.17,70.54,8.5
1430,0.0033900000000000002,159.12436,294.0,4.17,70.54,8.5
1430,0.0033900000000000002,159.12436,294.0,4.17,70.54,8.5
736,0.00185,82.50439999999999,290.0,2.21,44.0,7.5
398,0.00163,43.62523,296.0,2.39,48.5,7.5
265,0.0011,28.949080000000002,293.0,1.94,36.5,7.5
452,0.00159,52.23865,277.0,2.47,50.24,7.5
221,0.0023,24.820220000000003,293.0,3.19,61.45,7.5
1030,0.0015,126.03084,293.0,2.1,41.53,8.5
252,0.0031000000000000003,28.7404,290.0,7.41,85.23,7.1
199,0.00198,22.93819,291.0,2.46,49.98,7.5
199,0.00198,22.93819,291.0,2.46,49.98,7.5
2140,0.0019,247.07585999999998,290.0,2.54,51.66,8.5
195,0.00235,22.76271,291.0,2.24,45.12,6.5
195,0.00235,22.76271,291.0,2.24,45.12,6.5
528,0.00192,60.980900000000005,279.0,2.46,49.97,4.5
696,0.0018100000000000002,81.58959,288.0,3.29,62.59,8.0
984,0.00302,115.10998,291.0,3.32,62.93,7.0
331,0.0028,38.08295,292.0,3.56,65.48,7.0
109,0.0016,11.560920000000001,293.0,2.24,45.06,4.5
109,0.00132,11.58693,293.0,2.2,44.2,4.6
369,0.0021000000000000003,42.43421,298.0,2.32,46.98,5.6
1236,0.0022,144.28260999999998,292.0,2.28,46.09,6.5
258,0.0015,28.6372,293.0,2.02,39.23,6.1
472,0.002,53.883089999999996,292.0,2.56,51.9,7.3
868,0.0025499999999999997,100.66730000000001,292.0,3.04,59.5,4.5
270,0.00152,29.355130000000003,291.0,2.5,50.9,7.0
131,0.00173,15.885040000000002,277.0,2.16,43.07,7.5
496,0.0025499999999999997,52.149699999999996,289.0,2.16,43.13,7.0
322,0.00135,36.06148,290.0,1.94,37.0,6.5
770,0.00191,89.00887,295.0,2.2,43.97,6.5
384,0.0017,44.863640000000004,298.0,2.58,52.33,6.5
984,0.0025,119.31592,296.0,2.6,53.0,4.6
242,0.0026000000000000003,27.034029999999998,295.0,3.27,62.44,7.5
648,0.00145,74.9757,290.0,2.97,58.0,4.6
930,0.0023,107.33473,293.0,3.3,62.69,7.5
311,0.0016,36.0225,293.0,2.85,56.83,5.6
316,0.0023,36.910470000000004,295.0,2.45,49.77,7.0
316,0.0023,36.910470000000004,295.0,2.45,49.77,7.0
319,0.00175,36.42593,293.0,1.96,37.28,7.5
612,0.0031000000000000003,69.40192,293.15,3.1,61.0,7.5
612,0.0031000000000000003,69.40192,293.15,3.1,61.0,7.5
